Name,Country,ID
Beantown Bandits,Romania,5096
D4S,Sweden,1087
Mayhem,United States,5969
Broken Alliance,United States,6811
DNSK,Serbia,4336
ReG,Romania,1776
EYES ON U fe,Germany,3276
Mostly Animosity,United States,6891
Bolivia,Bolivia,7075
LAN DODGERS,CIS,5445
XLungiz,Bangladesh,2017
Menace,Finland,2453
violence.usa,United States,428
strOngG,United Kingdom,2740
Gamers of ALT,Denmark,1347
Kalhygge,Sweden,1839
EG,Canada,261
WiLD,Hungary,4903
JBellosNutyCrew,United States,8267
Pointofview!,France,3791
eNergy,South Africa,5153
ARTLEZ,Switzerland,2015
Rullestolsracers,Norway,4108
Death Note,South Africa,6048
CodeRed Gaming,United Kingdom,4566
SimRai,Norway,5476
alchemists,Norway,2311
ctr,Sweden,2149
olofmeister,Sweden,6156
FreeSlot,Russia,7432
FootGang,United States,8090
TransacT,Germany,7287
Uzbekistan,Other,499
Proveit!,Russia,3905
ZIGURATE,Portugal,5945
Factory Assault,Brazil,8117
Dualcore fe,Spain,2942
knutbusterz ,Sweden,4048
Viboras,Morocco,6643
ELE,Israel,777
eMerge-Gaming,Norway,1597
CONTRA,Germany,3889
NSB,Serbia,3615
deepfear,Europe,4036
BoatsNHoes,Sweden,2356
TBD-PL,Poland,7118
InSmokesWeTrust,Russia,7600
PeRRy,Romania,1083
Skillz of Uppsala,Sweden,960
PuddiPuddi,Russia,7206
trufle,Poland,3906
Druidz,Sweden,6219
Defusekids,Netherlands,7666
ex-Naventic,United States,8562
:domigais:,Latvia,8237
TEAM ENERIC,Sweden,2288
eSpuma,Denmark,4698
Alberta Legends,Canada,8352
SayMyName,Denmark,4836
Invictus Aquilas,Romania,7870
Toast2Coast,United States,8234
BOTPARTY,Germany,3392
Yolesnoobs,Europe,7874
1D,Sweden,2073
zEx,United States,432
RnB,Korea,2036
dilectus,Latvia,3491
CPLAY,Germany,4499
CSGL,Poland,6372
GimmeSomeCANDY,Norway,7063
StarQuality,Greece,3758
northern,Denmark,4599
etoile,Korea,6482
Bravado,South Africa,5158
TMVG,Finland,4695
Rysk Roulette,Sweden,1533
Tabris,United States,260
KEYBOARD SM4SHERS,Germany,5424
SnapS,Europe,4039
Three of Spades,Japan,5750
TRIDENT Storm,Australia,8041
ePz,Finland,4653
Vae Victis,Japan,3278
atwaXL,Spain,4061
madeforthis,Sweden,2242
Destiny,Russia,3436
fan jävla,Denmark,6705
eclipse|fakkzor,Latvia,1119
1bullet,Russia,8009
unplayable,Germany,2127
relax,Denmark,113
Elite Pimps,United States,232
Impressive,Austria,5660
MOROCCO,Morocco,4311
team-decerto,United Kingdom,2860
pro100,Ukraine,7898
Galicia,Spain,2326
highfive,Serbia,3679
CLANTEAMFALCON,Sweden,2755
1hp,Vietnam,6338
almas,Norway,766
face 2 face,Australia,6159
Impossible,Russia,7835
Zealand,Denmark,2049
BEAST,Europe,5631
h$fyre,Denmark,6070
startRunning,Romania,3964
Epsilon fe,Germany,5777
ingame,Brazil,8578
Germany,Germany,5143
GlockWork,United States,6759
POKE,Thailand,7679
uFrag,United Kingdom,5982
Secret,Vietnam,6421
Maximum Effort,United States,6262
FPL,Europe,7328
NM,Spain,2611
Hells Gamers,United States,5987
Conquer,Finland,7434
REVOLTE!,Hungary,4194
AGAiN,Poland,5274
deathcard,Sweden,2280
Cerberus,Spain,4951
hT,Hungary,590
Bz,France,4377
#Beef.dk,Denmark,1183
Afrika 40,Sweden,859
SaX.Fight,Denmark,1469
WMGC,Georgia,8527
United Estonia,United Kingdom,5617
Imanity,Thailand,6888
igame.zp,Ukraine,4068
ex-forZe,Russia,827
TheLegendary,Sweden,1889
telli,Denmark,1227
Giveway,Hong Kong,7112
SSF,Germany,5287
Coldgame.se,Sweden,4201
PokerFace,United States,5697
Gamerzone,Sweden,3038
pro.SiDE,Romania,3824
Wildlions,Spain,2606
The Foundation,United States,6985
iMAGINET,Spain,4953
Bee&apos;s Money Crew,United States,6710
Zero Gravity,Spain,89
w4sp,Germany,4744
Wilda &amp;#9792;,Other,720
Menace.fi,Finland,4661
Made in China,United Kingdom,3295
aNimated.online,Denmark,793
Ty Krasava,Australia,7984
RANKS,France,7667
BoT,France,3188
Escape,Europe,6865
NoA,Other,4356
eNigma,United Kingdom,4521
TURBOBRICKS,Finland,8487
YaMaHa-AEROX,Sweden,8423
BAW,Denmark,2701
Final Feature,United States,8085
Refuse,Norway,6447
Nexus Storm,Canada,6457
GG,Denmark,528
Leny4evateli,Ukraine,8438
hippopotamus,Sweden,862
mixens farsa,Sweden,8529
Giants,Spain,4264
Fides Aeterna,Norway,1717
plan-B.de,Germany,3403
VatosLocos,Portugal,7233
MiA,Slovenia,6127
SpawnKilled,Canada,7057
All The Rage,Denmark,293
CPLAY,Denmark,4593
DETOX,Lithuania,750
hiQi,China,4248
Smoke &amp; Fly,United Arab Emirates,3649
PREMONITION,Brazil,3227
BlessE,Mongolia,8416
HOLYHIGH,China,7530
SoftNet,Sweden,1635
pinguines,Denmark,344
We are 5 fe,France,3238
Berserk,Canada,2600
neS,Australia,7383
myRevenge,United States,6742
FunCity,Sweden,2210
horax,Germany,3401
vitloek,Sweden,2363
ex-Singularity,Denmark,8065
Rampage,Philippines,8408
PUMPER JOE,Denmark,4708
KAS,Denmark,3560
coLLy,Turkey,2093
A.letales,Spain,2607
ZET,Denmark,4860
eternitY fe,France,2836
mTw CS:S,United Kingdom,4154
Elysium,Greece,5984
VG.CyberZen,China,6773
Lorem esport,Denmark,1377
ELDEFFEKTEN ,Sweden,3034
Flow Gaming,United States,548
TipToP ,France,3197
cervix,Denmark,142
eXplosive,Ukraine,6469
shock value,Germany,1322
Exodus,Singapore,6893
Asia,Other,4110
evolution,Denmark,1831
Bajerkrigerne,Denmark,4892
Legends,United States,5548
Predicted,Sweden,1428
Fox Stratos,Sweden,6826
solemn,Finland,4988
4D,Russia,2838
Underestimated,United States,2962
paraplexy,Portugal,3593
BRB20,Australia,8224
TORI,Finland,8070
GIVE IT ALL,Poland,4539
Org Incoming,Poland,8034
ibg,Ukraine,3918
sensational.kr,Korea,6483
carlshojdspojkarna,Sweden,1516
giant juicy peach,Ukraine,3915
Nöffmode,Sweden,3231
PuDI,United States,7448
MAXISAUCISSE,France,5260
2Dimensions,Canada,223
Wrecking,Russia,6015
Vae Victis,Belgium,7261
Denmark,Denmark,5139
NGA.G,China,8076
Forge,Italy,8444
No.Limit ,Sweden,1521
Vindicta,Singapore,7577
eEriness,Czech Republic,4970
ESEA West All-Star,United States,2772
Epsilon,Sweden,4688
Exertus fe,Germany,6748
We Are Invite,United States,5552
hesheit,Other,194
akademiks,Norway,2561
Whisper,Kuwait,6588
NOVA,Russia,7787
Skolpojkarna,Sweden,1093
BoomTeam,Ukraine,2901
gBots,Spain,5435
webmajster,Poland,3016
Arena E-Sport,Sweden,4707
DeadZone,Canada,425
arCade,Sweden,399
STRAMT CS,Denmark,1198
WHITEPORTION,Sweden,3035
Renaissance,Russia,6235
ZYLEX,Hungary,5691
One,Other,6816
CatLOL ,Denmark,4825
g3x,Brazil,6621
Maximum Effort,United States,4286
Proof.dk,Denmark,1363
Clutchit.org,Norway,5926
spraynpray,Ukraine,2508
ProGamer,United States,254
Area 51,United States,4431
Click-Net.ru,Russia,2389
KAPOW,Sweden,6997
BLACKBELT,Romania,5920
Lehnitz,Germany,170
wtts,Spain,2272
myPREDICTED,Germany,2223
Indonesia,Indonesia,6311
myRevenge,Serbia,4117
Enigma,United States,5905
FRAGGED BY,Georgia,4082
Rematch,Sweden,5315
Modus Awperandi,United States,8151
Riotous,Australia,7129
Team natu,Finland,4995
Venko,Netherlands,7178
4uk,Bulgaria,3539
Energy Pacemaker,China,7086
Dark Passage fe,Turkey,2828
201d4thizshit,Norway,3412
ID Gaming,Germany,1454
viGor,United States,2965
GeT_RiGhT,Sweden,1069
LetExerzCarry,Denmark,7194
ok-go,Brazil,3690
LowLandLions,Netherlands,1548
Clan7,Spain,441
88-gaming,Russia,1109
AE,China,7371
RUGG,Sweden,3714
TFT.usa,United States,897
LasseHouseMaffia,Sweden,4051
Deadline,Sweden,2191
Eastern EU,Other,177
eXtensive,France,2249
HellRaisers.pro Staff,Ukraine,6152
Isak,Denmark,5831
Maskin,Sweden,8302
Pillarboys female,Germany,2698
Frost,Sweden,3326
dubium,Norway,2654
BYE,World,931
SLTV Staff,Ukraine,5903
Tempo Storm,Brazil,6118
KNR,Poland,5616
C3L3BZ,Denmark,1356
STYLER$.UNiTED,Denmark,3236
eVerlate,Denmark,804
ExsequoR,Singapore,496
TRICKED,Hungary,6046
GameplayDNA,Lithuania,6322
Gravitas,Denmark,3248
ASLACK123,Sweden,8188
PMS female,Finland,1672
utg,Denmark,1017
228,Moldova,6125
Decipline,Denmark,347
Parashooters,Sweden,1165
BLITZKRIEG,Korea,6476
Aufrum-Kommando,Germany,2227
SK|striker,Sweden,951
Excelling,Sweden,6677
e9,Denmark,6065
team_MDL,Finland,5791
b0nge,Sweden,4091
CLARION,Serbia,3529
fnatic\cArn,Sweden,2062
verying,China,6514
DAYANA,Spain,1027
CLG Academy,United States,7878
Laget,Sweden,3983
Absolute Monster,Vietnam,6895
Tricked Academy,Denmark,7551
Force of Nature,Chile,7051
BloodyDignity,Macedonia,4227
ROG SPUNJ,Australia,7535
Kunto Ne Ares,Denmark,669
TANTRUM!,Denmark,2680
iNation,Australia,5871
En av de lette,Norway,7914
Quantum Bellator,Russia,7252
sbtp,Germany,5057
Sherifi,Russia,8043
need2lead,Russia,2840
myRevenge.bih,Bosnia and Herzegovina,3722
Factory,France,81
Playtawin,Sweden,1570
zZz,Norway,5242
Munahaukat,Finland,5647
CMAX|Kuppi,Finland,1130
cmon,Sweden,1833
SK.2003,Sweden,6910
ANIMALS,Denmark,7501
HJ Force,Ukraine,2907
Singularity,Sweden,6978
Five Guys,United States,6187
fm!Ladies,Europe,5518
Jumping Jacks,Denmark,2873
cbteam,Norway,2729
K2,Russia,2674
Last Picks,United States,8312
elysium-cell,Korea,2035
Homeless,Denmark,8285
recession,Denmark,337
iDLES,Finland,2324
4v1p,United States,5698
zeki,Sweden,1690
MaxFloPlaY,Poland,4574
NSD,India,2583
5F,China,3805
Athletico fe,Australia,7648
nEophyte,Czech Republic,6410
BROVI,Russia,4281
turtle,Denmark,1344
ktULu,Denmark,1115
EvZ|Like,Sweden,1128
SKELETON-KINGZ,Denmark,3990
faithIN,Serbia,3659
MASSACRE-ZONE,Slovenia,6107
eu4ia,Spain,88
Esport-EU,France,1941
Cucumber Water,United States,7782
Saphire,Netherlands,3122
Dead Pixels,Sweden,6369
FLYING RATZ,Denmark,4714
Nebrec,Czech Republic,2125
Schmitz,Sweden,1615
PTR,Ukraine,4428
adeclik,France,3080
GODS.WIN,Iceland,6627
aSperaGamers,Poland,4541
Delete,Denmark,7074
Presidentée,Denmark,7767
YDK.ME,Germany,5352
EYESports fe,Russia,7084
GRAND FINAL,Germany,2229
VIPzz fe,Germany,3241
authentix,Germany,5042
TS-Gaming,Sweden,2602
eLogic fe,France,2943
direction gaming ,Norway,1744
Cubesports,Italy,511
snc|k1d0r,Romania,1114
DEEZ NUTS,Europe,6570
KattLAN.se,Sweden,2151
SuperHeroesGG,Denmark,4878
Aimers Alive,Iraq,7151
Kraftlaget,Norway,4739
LUNATICS,United Kingdom,3620
nsg,Denmark,164
chiLi,Sweden,1509
ex-melty,France,6653
KapinA,Sweden,5501
TheGosuCrew,United States,7571
Mamut,Slovenia,1956
Brekan,Argentina,6560
Distinct5,Poland,6328
STOMPDOWN,Denmark,4840
JustPlay.ch,Switzerland,1320
k1ck,Portugal,449
Young Money Militia,United States,6822
IQ,Bosnia and Herzegovina,3737
Bullet,Spain,5703
Alpha Nerds,United States,7817
Analum,Denmark,119
Easy Money Snipers,Tunisia,8136
Kazakhstan,Kazakhstan,5115
Slovenia,Slovenia,5073
Morbidshot,Portugal,2577
WeMade FOX,Korea,903
magicninjas,Sweden,2208
Bunkergg,Estonia,7430
DRAMAMONKz,Germany,2126
Girls Generation,United Kingdom,5928
Lucky,Russia,3434
GG1337,Romania,6917
BERRY,Denmark,2106
fakethat,Sweden,3938
WINNERS,Finland,2010
remora,Denmark,1373
TRS,Australia,6175
woodcreek,Sweden,1431
INTZ,Brazil,6619
Polaris,Norway,7847
Ovso,Sweden,1844
TopGun,France,5197
SQUAT,Norway,3414
NOfear,Europe,4383
Aware,United States,5668
Lin4evateli,Ukraine,8542
Enervate,United States,233
#TAE,Sweden,1938
served,Denmark,845
h8,Sweden,2176
ex-MoD,Denmark,839
maybe,Ukraine,2503
USA,United States,6271
team.plore,Germany,1297
asdlol,Sweden,3502
The Untouchables,Netherlands,7300
nomL,Russia,4284
plusvee,Australia,7209
Estonia,Estonia,285
Team Sacralis,Norway,1601
pet.it,Denmark,645
Spirit Team,France,83
GStars,United Kingdom,1222
Gambit Academy,Russia,7488
b44team,Russia,5039
valencia,Spain,2309
TTFU,Europe,7864
Fire it up,Serbia,4260
Contempt,Norway,1310
swog,Germany,4913
Wild Ineters,Argentina,3007
MilaMajko,Serbia,5387
mousefire,Finland,3501
prOLinE,Moldova,2944
MYC,Sweden,5853
TradeMarc,India,8327
ESC,Denmark,5246
E-frag.net,Bulgaria,6226
FLÆKKETID,Denmark,5250
ESKIMOS,Europe,3210
UNKNOWN,Austria,5353
mySemperFi,Norway,6388
dopium,Finland,3078
freakz4u,France,1682
Magicians Code,Denmark,4366
PWP,Netherlands,3211
LGD,China,6899
ORBITAL,France,1683
inSanity,Brazil,2516
gamENERGY,Poland,6500
EDGE,Belarus,3366
team9,Sweden,6912
Croatia,Croatia,2620
GymnastIC,Poland,5694
99 problems-2,Russia,4965
Night Raid,Germany,5952
MANGO,Germany,4291
MonoManiac,United States,4642
DINC,Canada,2535
emoTive,Spain,2381
Debut,United States,7863
Wintro,Russia,4798
KLG,Chile,6463
Rampage Killers,Brazil,6112
Ecuador,Ecuador,6203
TeamTurtles,Norway,1720
TsG,Spain,4956
Hitbox.tv Staff,Europe,5891
ArchAngels,Sweden,7039
Fire Dragoon,Malaysia,7421
Raptor-Gaming,Germany,1306
JAS,Portugal,3596
GAMERZ BLUE,Sweden,7930
LANiMALS,United Kingdom,5390
H1GHF1VE,Denmark,2867
NecroRaisers,Czech Republic,2443
Limitless,Algeria,8283
KlazioNz,Denmark,2712
STORMRAIDER,Sweden,1626
Ghost,United States,7801
eSuba fe,Czech Republic,1677
MaxFloPlay,Poland,4535
iYATi,India,8000
ZajebaNi,Serbia,5930
HegemonyPerson,China,7528
schlaegeros,Norway,5790
ROAR,China,8587
BANANFLAX,Sweden,7780
Makedonien,Other,202
RAID,Germany,6357
afrika40,Sweden,1806
Fear,Sweden,2075
True Legends Stars,Bulgaria,404
Denial,United States,4643
uberNation,Bosnia and Herzegovina,3726
Berzerk,United States,885
surge,Denmark,311
REDish,Denmark,1018
demonlaget,Sweden,6782
awant1,Poland,5768
Lunatics.G1,Romania,3817
EL1TEGAM3RS1337,Sweden,5308
Nodachi,Netherlands,8243
Soldaderas fe,Germany,2960
GH.Extreme,Brazil,4044
Dare2Dream,India,7350
thesix,Brazil,2522
h00liGaNz,United States,6356
M347,Russia,5729
REDStyle,Spain,1759
maximus,Sweden,1098
Revolution,Kazakhstan,6679
puLse,South Africa,7459
inf!nite,Taiwan,8003
SemperX,India,8047
The Genetics,Denmark,861
teamCT,Ukraine,4622
nueVitaz,Romania,3508
Mamaz Boyz,Denmark,1192
Nice,Hungary,8518
&lt;#Dudentart&gt;,Denmark,674
Genk,China,5785
virtual Zoldier,France,4452
sB.red,Sweden,7236
GO4Balkan,Europe,5585
TheHEIST,France,5327
Revelry,United States,5547
ex-Deathtrap,Turkey,7005
1944,Lithuania,7554
FROGGER,Denmark,5425
Smiley ,Canada,3143
Justgirl,Spain,2613
KlikTech,Slovenia,8127
uPGaming.hellfive,Portugal,6412
BOSSHAFT,Germany,5437
skillzofAtradal,Sweden,2279
NEWFACE,Korea,2313
ReVamped,Guatemala,7307
X,Denmark,7059
e-Bash,Ukraine,2894
whatup,Sweden,5439
Quality Control,Poland,3619
teamwork,China,3763
roughtimes,Denmark,8081
helribba,Sweden,1872
ATAKA,Ukraine,2908
DaY,Norway,773
gosu,Sweden,4613
vitalmimes,United Kingdom,1218
Underdog$,Denmark,3630
eVision,Germany,2428
xaxixo),Sweden,4614
UF Gaming,Poland,2215
myRevenge,Japan,4474
Boomtown Aarhus,Denmark,308
Homesent,Slovenia,7963
Global Gaming,Sweden,471
Oslo Lions,Norway,7103
BB,Serbia,5228
BuG eSports,Denmark,1407
POPPERS,Denmark,4658
.Norway,Norway,7243
zen-gaming,Belgium,1660
KIYF,Spain,5407
Radical,Sri Lanka,7390
SVETTiGA,United Kingdom,5411
Cl4nless,Poland,6735
carboN,South Africa,6403
Stubborn,Tunisia,7184
flunkerne,Denmark,2777
Aquiver.BLU,Denmark,6839
dRiim,Finland,2085
Granted,Netherlands,4765
Invisible Wings,India,7510
Czech Republic,Czech Republic,55
nevermind,Europe,6683
Vikings,Vietnam,8330
Proskilled.White,Poland,6699
AYB,Germany,8190
ID Gaming,Germany,304
esc.Novamania,Sweden,873
Imperium,Philippines,7837
VwS,Lithuania,6756
NBD,Norway,1731
Killers,Russia,2644
Riotous Raccoons,Australia,8044
Eugh,Ireland,1151
delighted,Denmark,1470
tropadeleet ,Iceland,6991
ASUS CyberZone,CIS,5845
Derailed,Sweden,4854
Hawks,Finland,4612
es4x,Russia,5641
Creation,Serbia,7022
B &amp; H,Bosnia and Herzegovina,287
therapy,Poland,5127
KHANS,Kazakhstan,8391
Rekt,Philippines,8256
whois,Denmark,116
Inferno Online,Argentina,198
Jukebox Soldiers,Denmark,1376
The-entry,Denmark,106
Valiance,Serbia,8481
CETCTM,Sweden,6949
Druidz fe,Sweden,4584
JøntefabrikkeN,Denmark,3543
T1TeaM,Germany,7003
Infinity,Brazil,8025
IGL&apos;s,Portugal,4000
Players,Sweden,3865
NYSM,Mongolia,6916
ExsequoR,Singapore,6886
forZe.FY,Russia,8380
Mistery fe,France,3240
insanus,Portugal,3592
PlayIT,Norway,354
roNNylaget,Norway,5472
Evil Masters Of Pain,Norway,95
Dark.IT,Denmark,679
NoobTubers,Europe,6453
LOS MOUCHACHOS,France,6116
Authentic,Poland,5371
mythiX.Sk! fe,France,2932
-|DKS|- O,Denmark,796
TRICKY!,Sweden,2142
LGB,Sweden,5028
zvh,Russia,3440
NOTBAD,Belarus,5358
n0uc,Denmark,147
Armee Rouge,Canada,8314
12/12/12,Russia,4632
SSG Dream,South Africa,5157
Everythingforv,Ukraine,2889
infected cnt,Russia,2999
copyRight,Denmark,655
Murder Inc,United States,4430
Episode #17,Europe,5194
Alin9hi-,Spain,446
klan banan,Russia,3027
tEAM-03,Denmark,2725
Majestic esports,Norway,3569
DSK,Australia,5870
LegendsNeverDie,Norway,7192
DC Black,South Africa,5155
The Legacy of JeNume,United States,8546
ENJOYMENT,Germany,5659
unsterblich,Norway,588
Spotnet,Lebanon,7728
CNB,Brazil,6618
Binifactor,Russia,2677
Showtime ,Denmark,1901
ENTOURAGE,Bulgaria,3841
starComa,Germany,363
GGTK,Sweden,1910
theCOOLkids,United States,2537
team-dismal,Finland,1766
VOPE,Norway,2569
Fsuit,Ukraine,3987
MoN,Denmark,1945
MDK,South Africa,6563
Shablagooists,United States,8088
NGA,Lithuania,7794
SoB,Sweden,994
proWince,Serbia,5590
BraveHeart,United States,8376
k1ck.es,Spain,6725
KOH,Serbia,5382
RB,France,8385
Santos.DeX fe,Brazil,6751
Rynnäkköviikset,Finland,7585
C11H15NO2,Russia,3394
redCode.es,Spain,211
Harmony female,France,1678
.Sweden,Sweden,8475
paradox,Portugal,3051
ESG!,Sweden,2284
private,Austria,6433
Relapse,France,6718
Alternative,Germany,2137
TES,Italy,6400
AVATARS,China,3806
INTO,Russia,4283
RED,Mongolia,7355
FUGL?,Denmark,6069
Über high,Poland,5359
kRYSTAL,Germany,7036
AYN-TUFAAN,Belgium,1252
tiltcentralen,Sweden,7954
Guerilla Method,Serbia,7310
FlipSid3,Sweden,5538
ddt,Brazil,3119
Hanat auki,Finland,5827
Devcat,China,6723
Ins-gaming,Belgium,1649
supernovas,Sweden,1638
warth0g,France,5201
Gaming-club,Russia,4315
Q-STAR,Germany,2228
Team Bye,Brazil,4324
TemFirst,Korea,6609
wink,United Kingdom,465
SSU,Australia,7596
Western Wolves,Denmark,4775
TKA,Austria,3185
MARVEL,United States,4751
5cent,Philippines,7416
RoyalFamily,Korea,6488
ULTiMATE.EGC,Hungary,3793
Gdansk Lions,Poland,6327
GJI,France,4381
ex-Denial,United States,8476
GrabbarnaGrus,Sweden,7026
blackzone,Spain,1290
adoptert,Norway,1743
CONFIS,France,1311
Thermaltake fe,Germany,2694
0bites,Sweden,2589
DigitalCore,France,4506
HUEHUE,Russia,7123
snook,Germany,1301
Tantra,Germany,1303
Katana,Belarus,3217
causeWEcan,Germany,3883
B6i,Denmark,1372
ESPORT-TV.com,Netherlands,4086
hmm,Germany,7507
Seelachs,Germany,5953
Binary Dragons,Serbia,6669
PlanetenOG,Germany,8464
Team of Miracles,Czech Republic,7304
Astrahacks,Greece,8014
vildere vallak,Denmark,1388
Furious,Korea,7070
AEON.gamesense,Singapore,2573
Imperio Multimedia,Portugal,6722
gs,Romania,3831
GoodGame,Russia,2652
TheMongolz,Mongolia,6248
Nihilum,United States,6098
Arena 1,Sweden,5731
gatherproffs,Sweden,3381
FragmentaL,Sweden,1936
AlienTech,Portugal,5524
Mammoth,India,8493
Wicked,Denmark,6858
Digital Wave,Russia,6919
DODGY,Denmark,4657
Team-FaxZup,Sweden,973
BOTS,Australia,7509
MISZCZOWIE GRY,Poland,5769
Forgot. Gamers,Denmark,812
Nutt lag,Sweden,2144
Furious.gaming,Sweden,1643
Bulldogs,Thailand,8365
Xuxan,Peru,1794
allStars,Romania,3811
Aces,Romania,1775
Skillz of Boras,Sweden,572
ENERGY,Serbia,4147
Russia,Russia,387
WOLVES,Pakistan,1154
Spain,Spain,41
WCNL,Sweden,7199
BADBEAT,Greece,3752
Paradox,United States,5972
P.I.M.P,Denmark,4873
Team X,Norway,3380
gamesource,Denmark,632
Big Test Icicles,United States,6989
fettknark,Sweden,5645
HellRaisers,Ukraine,1536
All-Stars Europe,Europe,4857
Metamorphic,Malaysia,8320
Acquired Reaction,United States,888
Playception,Denmark,4885
COWABUNGA,Finland,5049
Finnish Royalty,Finland,5416
Gamers INC,Colombia,6543
MythicEU,United Kingdom,6093
One Time Wonder,Singapore,8333
scaleo,Latvia,3628
PlayMore,Serbia,2444
Nomaderna,Sweden,1834
5FRAGS,Russia,7251
Canada,Canada,6273
way2go,Denmark,600
TargetDown CS:S,Brazil,4184
fuckcs,Ukraine,2903
SLAVGENT,Poland,8102
fC.SNOGARD,Germany,3776
Bulgaria fe,Bulgaria,2936
nono,Netherlands,8080
50 Calibre,United States,577
easy5,Bosnia and Herzegovina,4146
Execution,Brazil,8026
dd,Belgium,7262
7GR,United Kingdom,5721
OVERDRIVE,Russia,7544
HVAFONO,Denmark,343
KÄFTSMÄLL,Sweden,8215
tempclan,Netherlands,371
641,Sweden,2236
Revolution Sports,United States,473
husqvarna,Latvia,3996
7GU6,Hong Kong,6778
Just Deal With It,Finland,5648
Mushkin|Xp3,France,1135
pimpmyaim,Romania,3832
tweaked,Norway,5444
PangaFett,Sweden,5608
Gifted Minds,United States,5555
SOULWAX,Serbia,3720
STGF,Sweden,1421
Doyo,Sweden,1828
eQuals-Gaming,Germany,2220
GeSports,Denmark,5241
espada,Russia,4634
Cold Nation,Sweden,1505
un-named,Germany,6943
H2k.SPAM,United Kingdom,2178
push the button,France,4360
SK|zet,Sweden,2043
AFK,United States,579
CDAY,Denmark,5496
Gorilla Core,Brazil,7880
